,actor_id,type,public_repos,public_gists,followers,following
17661,819991,User,35,9,7,6
17662,12845624,User,66,7,18,18
17663,3308246,User,25,0,9,0
17664,31311826,User,7,3,105,121
17665,12670482,User,20,0,56,204
17666,894884,User,336,104,431,41
17667,1347785,User,60,0,27,0
17668,31392278,User,19,0,0,0
17669,64581222,User,22,4,36,0
17670,17788706,User,54,3,11,7
17671,30940778,User,40,0,40,1
17672,69849293,User,0,0,0,0
17673,53068134,User,4,0,0,0
17674,875833,User,10,3,29,1
17675,11163595,User,14,0,9,0
17676,1476232,User,90,11,5372,1
17677,568298,User,12,0,525,0
17678,20318,User,63,3,270,16
17679,25986782,User,42,0,7,4
17680,6722114,User,49,0,17,0
17681,146917,User,101,23,109,0
17682,7694,User,117,13,14,31
17683,179249,User,92,13,43,20
17684,15526339,User,21,1,28,3
17685,7047859,User,143,1,344,11
17686,4348897,User,14,0,962,0
17687,345274,User,51,43,459,452
17688,494526,User,47,3,63,3
17689,96775,User,15,17,27,4
17690,18195247,User,278,1,63,21
17691,12397753,User,13,12,12,4
17692,32483,User,292,10,158,22
17693,199018,User,582,107,335,43
17694,440299,User,1,0,17,2
17695,21261222,User,43,0,32,35
17696,9282069,User,7,0,33,10
17697,6058517,User,27,3,23,3
17698,495647,User,181,74,2396,0
17699,5422235,User,30,0,9,6
17700,26654315,User,375,118,289,573
17701,3226626,User,41,0,45,7
17702,20825463,User,117,4,233,6
17703,112729,User,109,7,81,1
17704,9479367,User,22,0,69,2
17705,181089,User,172,104,196,18
17706,1234642,User,137,0,54,1
17707,7115459,User,65,2,66,13
17708,3578921,User,86,0,48,39
17709,1072510,User,27,4,25,78
17710,297126,User,62,15,87,4
17711,1881266,User,61,112,185,330
17712,12118077,User,9,0,2,12
17713,2129743,User,124,1,14,0
17714,300834,User,96,189,147,318
17715,598470,User,246,41,123,18
17716,18075039,User,0,0,0,0
17717,42348035,User,26,0,48,4
17718,72629236,User,0,0,9,0
17719,54052619,Bot,0,0,0,0
17720,158862,User,199,0,19,6
17721,7762949,User,114,0,1816,51
17722,18567511,User,61,0,1,3
17723,54004431,User,37,2,2,1
17724,279572,User,197,33,259,677
17725,22199259,User,72,0,233,45
17726,175809,User,357,41,1411,341
17727,1929317,User,124,102,132,50
17728,1344008,User,17,0,423,0
17729,425045,User,81,0,42,0
17730,5314435,User,23,4,8,1
17731,1108513,User,49,0,19,6
17732,5943558,User,17,3,12,27
17733,461885,User,72,11,108,9
17734,1951866,User,205,25,2049,35
17735,74572905,User,389,26,29,89
17736,66416946,User,2,0,1,0
17737,23200215,User,80,8,4,15
17738,9803128,User,124,1,148,6
17739,285977,User,35,7,232,88
17740,26463,User,59,88,309,3
17741,5164225,User,148,0,205,87
17742,7550366,User,83,1,566,157
17743,2692120,User,3,1,74,0
17744,49933115,User,26,5,291,173
17745,5887769,User,46,0,304,6
17746,31956107,User,9,1,5,18
17747,1368985,User,273,27,382,2
17748,64297935,User,21,0,81,21
17749,15892014,User,65,7,30,11
17750,75129693,User,3,0,9,1
17751,73926361,User,88,0,13,6
17752,5673677,User,85,1,50,32
17753,30030,User,265,41,933,76
17754,300805,User,54,12,31,2
17755,1278247,User,24,2,118,181
17756,814283,User,8,0,31,5
17757,36841355,User,19,30,10,5
17758,46801700,User,49,0,3,0
17759,10780059,User,107,8,405,1
17760,109774,User,119,48,73,14
17761,2017260,User,22,0,24,2
17762,1489143,User,54,1,177,28
17763,29233,User,324,41,77,16
17764,43548581,User,22,0,2,2
17765,8583900,User,110,5,97,13
17766,75154223,User,269,0,48,0
17767,753206,User,197,5,159,33
17768,568775,User,43,5,12,5
17769,125854,User,86,12,122,0
17770,271005,User,69,13,150,26
17771,3168644,User,86,0,12,4
17772,34452982,User,29,2,0,0
17773,836140,User,40,10,37,13
17774,50537,User,28,2,33,9
17775,2197568,User,22,1,60,0
17776,362732,User,35,13,315,5
17777,55580532,User,14,0,5,0
17778,206364,User,48,12,158,19
17779,1501870,User,83,1,12,13
17780,8673634,User,91,8,143,37
17781,5099901,User,104,5,50,68
17782,33356041,User,0,0,6,0
17783,14075922,User,112,4,28,42
17784,1594191,User,47,26,86,27
17785,25913899,User,10,0,27,6
17786,52094761,User,14,7,24,0
17787,573380,User,80,61,523,9
17788,4323180,User,170,28,9213,12
17789,2480569,User,587,134,1364,88
17790,2582866,User,284,2,50,25
17791,8886672,User,90,0,185,5
17792,24273478,User,6,0,12,0
17793,74178,User,110,30,77,0
17794,69783837,User,8,0,2,2
17795,200365,User,57,59,29,9
17796,68531283,User,540,0,189,0
17797,175206,User,684,192,256,27
17798,9710256,User,41,4,3,2
17799,3300381,User,7,0,18,0
17800,18095238,User,85,3,8,8
17801,6301735,User,319,197,102,87
17802,20798510,User,47,46,230,318
17803,80098736,User,26,0,175,21
17804,6212603,User,48,14,705,90
17805,39207179,User,68,12,11,32
17806,54654040,User,161,0,0,0
17807,17616,User,93,54,251,136
17808,52366632,User,46,0,15,15
17809,51856330,User,5,3,1202,1621
17810,12988138,User,76,17,128,7
17811,66762638,User,73,0,32,32
17812,94814,User,435,112,547,2
17813,5732088,User,36,10,51,1
17814,4290500,User,9,2,131,0
17815,26465611,User,80,10,10,18
17816,5142394,User,297,62,200,297
17817,6344112,User,63,1,31,10
17818,10096906,User,64,30,28,0
17819,1006268,User,349,31,389,115
17820,19859882,User,2,0,118,0
17821,11037431,User,20,0,6,0
17822,16181459,User,20,1,22,23
17823,960845,User,34,3,73,6
17824,53986978,User,7,1,4,3
17825,31354670,User,42,7,135,1
17826,12641361,User,60,2,37,190
17827,6792578,User,37,4,110,26
17828,930215,User,98,4,672,4
17829,8979062,User,305,70,20,3
17830,1560587,User,274,9,462,2
17831,21079031,User,79,0,168,5
17832,860623,User,24,6,20,16
17833,575602,User,64,15,157,53
17834,291177,User,121,7,43,1
17835,36954793,User,48,0,30,9
17836,47873678,User,1732,0,121,15
17837,13310795,User,42,0,11,0
17838,2697550,User,191,26,267,151
17839,68980965,User,2226,3,225,217
17840,72251918,User,61,0,53,2
17841,22373097,User,16,0,5,1
17842,35783570,User,60,11,783,236
17843,5082246,User,144,5,51,0
17844,3308769,User,89,23,120,33
17845,36716992,User,166,10,27,176
17846,196219,User,105,1,219,43
17847,4805513,User,55,4,299,0
17848,4540597,User,25,0,129,0
17849,5143256,User,16,1,13,0
17850,8010105,User,13,3,6,0
17851,48695438,User,245,1,337,347
17852,21208769,User,5,0,4,0
17853,71040231,User,3,0,16,0
17854,24456188,User,0,0,46,2
17855,78547924,User,3,0,3,0
17856,49693820,User,103,19,58,29
17857,1219921,User,38,4,30,84
17858,50222267,User,1,0,1,0
17859,68631069,User,39,0,76,25
17860,1855714,User,137,12,1162,9
17861,3749067,User,181,16,2230,155
17862,57158078,User,60,5,86,153
17863,15795328,User,45,0,2,2
17864,71897736,User,340,31,176,32
17865,8430702,User,2,0,12,0
17866,5111927,User,47,10,42,22
17867,7085564,User,75,1,18,7
17868,34143537,User,50000,198,656,4475
17869,3060702,User,68,58,6,5
17870,5261759,User,6,2,49,31
17871,10292079,User,18,0,17,1
17872,52646125,User,18,0,0,5
17873,2748555,User,35,2,85,0
17874,76483474,User,59,5,112,245
17875,323901,User,148,5,5,12
17876,157586,User,121,5,96,3
17877,55725251,User,26,0,3,0
17878,219043,User,483,127,222,42
17879,1162160,User,357,108,14051,0
17880,22656849,User,210,31,49,21
17881,3530545,User,7,2,18,7
17882,3221524,User,37,4,53,6
17883,38325136,User,224,16,328,188
17884,47508893,User,31,1,45,27
17885,3919579,User,77,4,59,1
17886,534887,User,507,43,323,139
17887,5751272,User,53,8,185,0
17888,41193120,User,57,1,28,38
17889,20569,User,144,104,159,15
17890,11670369,User,1,0,63,8
17891,66836,User,107,54,1039,55
17892,23920,User,462,14,1089,48
17893,709662,User,31,84,294,175
17894,5966783,User,217,30,292,48
17895,15832198,User,201,35,227,1
17896,71296232,User,33,0,48,8
17897,2802867,User,53,2,36,10
17898,131300,User,499,264,295,101
17899,59799061,User,653,0,0,0
17900,52870424,User,6,0,74,47
17901,13087646,User,57,4,41,11
17902,3580640,User,49,5,93,2
17903,13665637,User,14,0,32,8
17904,22425444,User,22,0,1,0
17905,76042279,User,4,0,0,1
17906,18109608,User,130,0,2,0
17907,591983,User,111,247,543,2226
17908,879756,User,22,0,98,1
17909,718941,User,157,79,1017,46
17910,1180335,User,164,161,135,36
17911,83204,User,3,0,85,0
17912,142304,User,261,42,14,6
17913,1791381,User,25,20,23,0
17914,18496315,User,24,1,15,7
17915,7604295,User,63,0,2855,0
17916,71400099,User,25,0,52,23
17917,43353831,User,55,31,413,261
17918,180104,User,100,40,105,15
17919,38083823,User,83,15,132,47
17920,12152,User,19,2,13,0
17921,26986739,User,36,0,56,26
17922,2393720,User,23,0,49,0
17923,24852502,User,135,9,295,44
17924,1419688,User,49,2,207,1
17925,16744101,User,113,2,92,102
17926,20165741,User,58,39,5607,61
17927,22295914,User,29,3,2,1
17928,577420,User,29,5,63,18
17929,25898984,User,169,71,39,17
17930,69,User,42,45,200,30
17931,59579733,User,110,0,19,19
17932,7882645,User,77,1,38,13
17933,6977319,User,162,0,103,8
17934,932136,User,71,22,110,18
17935,197440,User,89,8,123,21
17936,36306194,User,35,3,2,1
17937,19730728,User,176,14,449,54
17938,64777084,User,15,0,0,0
17939,22179355,User,23,0,230,0
17940,76157062,User,9,0,1,0
17941,13877,User,69,20,41,0
17942,188426,User,345,279,1346,3
17943,1069224,User,32,5,40,0
17944,50194012,User,0,0,3,0
17945,38059171,User,100,2,83,33
17946,17484350,User,166,10,67,278
17947,3788865,User,3,0,66,8
17948,4967,User,14,3020,8,0
17949,61591769,User,9,1,0,0
17950,2326559,User,35,15,19,3
17951,12497005,User,38,0,60,0
17952,15367354,User,102,63,70,40
17953,31735860,User,12,7,62,5
17954,442988,User,103,14,182,1
17955,128088,User,8,20,39,33
17956,14237,User,76,43,149,31
17957,8726321,User,32,0,61,55
17958,698306,User,93,0,158,149
17959,46866,User,153,70,582,3
17960,8394019,User,136,72,104,23
17961,61865014,User,0,0,4,0
17962,53609688,User,1,0,0,0
17963,47664151,User,13,0,5,0
17964,45217974,User,91,0,100,7
17965,70860732,User,11,29,15,188
17966,21261007,User,96,0,69,0
17967,73286100,User,37,10,184,30
17968,1605754,User,111,9,106,299
17969,19967403,User,1564,0,3074,9379
17970,55460785,User,39,2,44,143
17971,480878,User,12,20,50,5
17972,76071,User,258,62,769,6
17973,637671,User,108,29,371,43
17974,5500713,User,156,29,44,19
17975,6412556,User,53,1,76,45
17976,6005355,User,40,8,16,31
17977,949607,User,333,1,53,39
17978,2601819,User,93,41,144,90
17979,6635382,User,43,32,56,39
17980,72305210,User,42,1,22,0
17981,19728,User,245,131,144,0
17982,552769,User,91,5,49,0
17983,1177434,User,9,250,53,30
17984,36753753,User,75,21,332,32
17985,691231,User,37,12,60,56
17986,47527406,User,11,0,4,0
17987,198255,User,125,25,144,6
17988,3623242,User,16,0,1,2
17989,33891531,User,38,11,110,60
17990,1068752,User,300,28,229,91
17991,42298053,User,142,21,220,543
17992,2853390,User,25,1,6,5
17993,41773797,User,13,1,734,30
17994,15874170,User,8,0,1,1
17995,18079458,User,56,4,0,0
17996,1019198,User,168,29,535,4
17997,537409,User,112,422,75,27
17998,33174568,User,64,5,21,25
17999,8850248,User,48,7,1536,0
18000,50692134,User,37,0,0,0
18001,961604,User,6,1,54,0
18002,72768221,User,393,0,17,13
18003,6754742,User,234,57,205,13
18004,5522128,User,70,5,81,38
18005,44733677,User,86,2,292,207
18006,25187397,User,79,3,6,29
18007,450319,User,211,28,1005,27
18008,5150045,User,0,0,1,0
18009,34688948,User,0,0,0,0
18010,2733860,User,16,18,1,7
18011,7828365,User,25,0,19,2
18012,41130664,User,27,0,37,0
18013,662377,User,44,20,59,11
18014,3707860,User,15,0,22,0
18015,6473,User,174,23,143,15
18016,6799125,User,103,14,11,0
18017,7969137,User,130,9,26,4
18018,49047826,User,12,0,39,1
18019,6315466,User,190,28,684,199
18020,216339,User,320,55,785,350
18021,56646290,User,44,17,12,30
18022,93578,User,242,26,110,246
18023,619617,User,47,61,6,1
18024,40482367,User,27,3,646,0
18025,12804673,User,21,21,48,1
18026,1205228,User,81,5,189,29
18027,10348912,User,128,8,138,95
18028,1364012,User,28,2,14,0
18029,1958953,User,209,8,240,12
18030,25045024,User,85,0,25,27
18031,334293,User,75,5,84,85
18032,39912269,User,100,4,121,55
18033,17484114,User,8,1,296,58
18034,3931908,User,27,1,10,1
18035,227597,User,199,157,24,11
18036,2255631,User,14,0,23,0
18037,29576299,User,15,0,5,1
18038,72003733,User,210,0,5,3
18039,82636553,User,91,0,37,29
18040,62077998,User,27,0,4,1
18041,3879776,User,26,1,17,5
18042,14199583,User,10,0,82,17
18043,7660997,User,191,5,484,10
18044,1688380,User,105,7,72,1
18045,5719116,User,36,34,174,8
18046,1045274,User,323,13,1340,23
18047,35587478,User,4,0,0,0
18048,552629,User,306,194,380,12
18049,964927,User,32,2,11,0
18050,207954,User,17,3,45,26
18051,22198798,User,45,2,27,32
18052,13423344,User,322,20,20,13
18053,12394806,User,15,1,2,0
18054,1099238,User,18,0,17,2
18055,40746974,User,28,22,41,43
18056,30802565,User,160,5,103,40
18057,31455818,User,115,1,1548,2
18058,284934,User,327,281,2020,1
18059,265564,User,74,53,14,3
18060,876889,User,68,2,111,2
18061,15955374,User,61,0,120,379
18062,5246893,User,116,7,8,1
18063,67680939,User,2,0,1,0
18064,9758711,User,314,41,861,48
18065,6364586,User,144,150,431,171
18066,17934027,User,16,1,0,1
18067,11369795,User,38,1,20,0
18068,26774684,User,65,11,248,39
18069,1133871,User,15,8,84,1
18070,824507,User,125,4,0,0
18071,3837059,User,32,0,57,4
18072,57409060,User,1084,24,17,0
18073,53823126,User,11,0,2,5
18074,20847995,User,128,57,612,70
18075,76863199,User,19,3,9,0
18076,1783339,User,5,2,3,2
18077,574281,User,7,0,7,8
18078,90293,User,7,0,1677,0
18079,26301769,User,23,10,592,2
18080,2405946,User,381,52,82,17
18081,12820919,User,21,0,7,4
18082,27816891,User,20,0,33,0
18083,4736168,User,31,1,173,26
18084,1807695,User,77,6,313,63
18085,282717,User,72,23,76,3
18086,1454008,User,96,86,256,0
18087,36107150,User,48,0,2,0
18088,1768576,User,327,10,122,16
18089,1126854,User,33,0,5,1
18090,10343810,User,29,3,134,755
18091,14757289,User,60,1,138,136
18092,1004892,User,55,8,9,0
18093,12769011,User,12,2,38,12
18094,58742515,User,56,4,79,62
18095,21958847,User,78,16,2,0
18096,9599344,User,2,0,66,0
18097,4700574,User,119,2,16,13
18098,1993245,User,53,10,307,19
18099,5085821,User,26,4,69,218
18100,48202465,User,62,0,13,14
18101,503614,User,74,3,15,6
18102,2279984,User,89,11,26,2
18103,3523016,User,50,11,884,2
18104,7121787,User,44,10,213,5
18105,2468979,User,12,0,0,0
18106,949669,User,27,3,15,1
18107,43133967,User,8,1,10,1
18108,220887,User,167,4,41,11
18109,1478487,User,158,27,1850,10
18110,503338,User,65,0,130,0
18111,3864169,User,10,0,4,0
18112,4943420,User,47,0,45,0
18113,344336,User,76,3,17,1
18114,82778544,User,3,0,0,0
18115,43663476,User,790,596,125,1117
18116,38595650,User,68,0,48,13
18117,11995844,User,61,0,16,16
18118,1579355,User,27,0,91,20
18119,1063106,User,102,34,119,11
18120,47802,User,202,17,39,6
18121,1078448,User,21,2,507,0
18122,12366410,User,173,4,5,1
18123,1781103,User,50,2,49,0
18124,64669,User,240,15,295,23
18125,43814140,User,14,0,80,32
18126,279585,User,390,3,37,13
18127,35067,User,27,6,256,0
18128,1325867,User,87,10,46,4
18129,1326112,User,61,1,18286,3
18130,1327662,User,142,34,193,0
18131,1329312,User,246,24,307,75
18132,1330321,User,91,16,196,43
18133,1339276,User,30,10,80,0
18134,1341249,User,3,6,1,0
18135,1356214,User,32,32,6,0
18136,1381618,User,101,26,56,65
18137,1385770,User,95,1,23,2
18138,1389908,User,40,21,98,1
18139,1401704,User,3,3,4,2
18140,1405982,User,4,1,3,1
18141,1408093,User,265,168,341,7
18142,1408396,User,246,34,501,2
18143,1415747,User,12,0,17,0
18144,1420594,User,5,0,3,7
18145,1421091,User,67,8,44,44
18146,1425433,User,22,2,23,33
18147,1429262,User,4,0,3,1
18148,1429783,User,35,87,15,2
18149,1433023,User,47,6,114,0
18150,1439341,User,121,12,368,19
18151,1443911,User,163,34,418,27
18152,1449319,User,69,5,28,0
18153,1455846,User,104,105,242,6
18154,1467188,User,91,5,113,93
18155,1471426,User,27,2,12,0
18156,1477230,User,7,17,120,26
18157,1481961,User,79,0,29,33
18158,1490756,User,64,7,23,0
18159,1492164,User,47,1,51,0
18160,1494193,User,56,6,54,0
18161,1506493,User,124,6,299,111
18162,1515906,User,104,4,40,33
18163,1523305,User,44,57,228,0
18164,1536484,User,4,0,2,3
18165,1540651,User,23,5,15,9
18166,1548516,User,74,39,77,33
18167,1555215,User,63,11,16,16
18168,1560390,User,19,0,22,0
18169,1561376,User,9,3,4,12
18170,1562801,User,7,0,2,0
18171,1563974,User,30,2,14,6
18172,1568198,User,34,15,33,29
18173,1580058,User,18,30,9,0
18174,1587350,User,19,4,11,2
18175,1592991,User,6,0,7,0
18176,1593194,User,194,9,75,40
18177,1607770,User,223,25,136,125
18178,1609021,User,109,17,1218,25
18179,1609292,User,88,9,60,0
18180,1616242,User,30,0,47,0
18181,1617736,User,364,45,1759,0
18182,1618098,User,48,15,20,3
18183,1619536,User,8,0,3,1
18184,1634145,User,27,0,37,1
18185,1649964,User,6,0,130,0
18186,1651960,User,3,0,22,1
18187,1661831,User,52,49,67,7
18188,1663864,User,66,2,335,0
18189,1675791,User,40,9,36,1
18190,1679909,User,67,0,36,10
18191,1680079,User,159,16,139,0
18192,1687918,User,86,4,238,7
18193,1689416,User,37,0,17,10
18194,1694446,User,25,1,7,0
18195,1698337,User,310,59,130,46
18196,1710528,User,70,9,158,37
18197,1711649,User,40,1,22,8
18198,1714764,User,8,5,343,70
18199,1715800,User,0,0,5,0
18200,1726091,User,109,4,28,5
18201,1727146,User,9,0,335,0
18202,1729812,User,20,0,2,6
18203,1753366,User,5,0,48,2
18204,1761408,User,44,1,822,0
18205,1779704,User,47,0,14,2
18206,1784781,User,46,1,22,18
18207,1787169,User,76,19,363,2
18208,1787642,User,18,0,63,36
18209,1798109,User,103,12,33,14
18210,1798953,User,6,0,5,0
18211,1800015,User,44,1,6,3
18212,1813435,User,9,82,458,0
18213,1817752,User,16,9,24,8
18214,1834123,User,184,18,82,30
18215,1839738,User,42,3,46,17
18216,1840773,User,9,0,116,0
18217,1848368,User,97,72,1701,15
18218,1858943,User,64,31,1024,10
18219,1862641,User,74,0,1001,6
18220,1864087,User,7,14,5,0
18221,1876302,User,114,0,32,134
18222,1876878,User,86,8,0,0
18223,1891217,User,33,16,40,3
18224,1891970,User,45,8,45,0
18225,1893159,User,73,1,33,2
18226,1893606,User,5,1,13,0
18227,1898693,User,31,0,28,3
18228,1899695,User,9,0,0,0
18229,1901059,User,43,7,11,23
18230,1908873,User,170,36,50,127
18231,1911935,User,11,0,0,8
18232,1914165,User,97,43,101,36
18233,1916264,User,22,0,20,0
18234,1920178,User,23,1,12,9
18235,1923070,User,15,0,15,85
18236,1928999,User,26,19,107,1
18237,1940286,User,60,4,442,0
18238,1946433,User,13,22,15,12
18239,1951107,User,35,1,58,0
18240,1962985,User,13,1,1,0
18241,1965714,User,4,0,21,4
18242,1977159,User,19,2,27,1
18243,1986000,User,115,3,124,5
18244,2000835,User,129,0,735,3
18245,2011102,User,39,3,12,2
18246,2016594,User,15,2,64,36
18247,2023366,User,40,1,34,2
18248,2036040,User,91,4,3057,12
18249,2065352,User,37,13,22,6
18250,2072976,User,198,35,147,53
18251,2087059,User,0,0,4,0
18252,2127235,User,90,21,61,3
18253,2130305,User,186,31,78,84
18254,2130732,User,11,0,1282,1
18255,2138661,User,50,2,102,0
18256,2144837,User,9,0,37,12
18257,2150711,User,92,8,161,19
18258,2155545,User,45,15,123,17
18259,2172537,User,156,46,77,24
18260,2212681,User,23,46,65,0
18261,2228672,User,45,1,29,0
18262,2230985,User,231,13,486,3
18263,2244393,User,16,1,21,0
18264,2249229,User,10,0,9,6
18265,2251653,User,11,0,365,1
18266,2285130,User,65,7,10,0
18267,2286579,User,29,1,176,4
18268,2316425,User,40,0,33,1
18269,2322354,User,255,20,201,100
18270,2353640,User,10,5,13,0
18271,2354108,User,0,0,214,0
18272,2357007,User,42,2,378,25
18273,2364045,User,11,0,0,0
18274,2371880,User,84,9,667,5
18275,2373434,User,9,9,9,3
18276,2375289,User,213,2,78,578
18277,2378389,User,46,2,10,6
18278,2398765,User,204,32,92,53
18279,2411818,User,68,7,63,55
18280,2444936,User,5,0,5,2
18281,2448782,User,102,2,27,74
18282,2467194,User,783,372,2877,62
18283,2488440,User,42,8,83,13
18284,2510184,User,168,15,41,53
18285,2537786,User,5,0,1,1
18286,2567901,User,13,0,9,7
18287,2580617,User,16,0,7,2
18288,2587585,User,222,9,151,21
18289,2588851,User,16,0,23,16
18290,2596554,User,24,1,39,0
18291,2602313,User,13,2,101,4
18292,2625383,User,28,5,2,0
18293,2625526,User,389,85,2400,88
18294,2632925,User,50,1,71,4
18295,2663912,User,95,10,48,9
18296,2686173,User,7,0,0,0
18297,2687598,User,9,0,0,0
18298,2690845,User,148,12,43,0
18299,2699612,User,1,0,8,0
18300,2715254,User,25,0,7,1
18301,2735514,User,15,11,757,2
18302,2750072,User,62,3,62,2
18303,2764898,User,43,6,1550,0
18304,2772607,User,58,8,605,23
18305,2782150,User,116,13,76,10
18306,2789958,User,5,0,191,0
18307,2800955,User,75,0,16,57
18308,2801156,User,142,1,1082,26
18309,2810187,User,113,0,73,0
18310,2816753,User,3,0,3,0
18311,2822037,User,66,2,15,6
18312,2851134,User,14,2,6,1
18313,2854616,User,29,10,40,7
18314,2858176,User,14,0,2,0
18315,2865858,User,23,0,224,5
18316,2919625,User,20,5,85,0
18317,2931520,User,107,26,1273,29
18318,2933346,User,5,0,1,0
18319,2946766,User,10,1,16,20
